"villageid","hh_id","leader","caste_category_label","caste_category","subcaste_label","subcaste","hh_owned_label","hh_owned","roof_type","num_rooms","electricity","occupation_label","occupation"
42,316,1,"OBC",3,"Ganiga/Ganigaru",411,"Owned",1,5,4,1,"Industrialist",11
42,317,0,"GENERAL",4,"Kuruba",404,"Owned",1,5,5,1,"Farm land-owner",2
42,318,0,"GENERAL",4,"Kuruba",404,"Owned",1,5,5,1,"Farm land-owner",2
42,319,0,"GENERAL",4,"Kuruba",404,"Owned",1,5,5,1,"Farm land-owner",2
42,320,0,"GENERAL",4,"Kuruba",404,"Owned",1,4,2,1,"Farm labourer",3
42,321,1,"GENERAL",4,"Kuruba",404,"Owned",1,3,4,1,"Industry/factory worker(brick making etc)",10
42,322,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,3,1,"Farm labourer",3
42,323,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,3,1,"Farm labourer",3
42,324,0,"OBC",3,"Kuruba",404,"Owned",1,3,4,1,"Pensioner",17
42,325,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,2,1,"Farm labourer",3
42,326,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Industrialist",11
42,327,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Small business (shop, etc.)",1
42,328,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,5,5,1,"Farm land-owner",2
42,329,0,"OBC",3,"OTHERS, SPECIFY",-333,"Owned",1,4,2,1,"Domestic help/cook/casual",15
42,330,1,"OBC",3,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Small business (shop, etc.)",1
42,331,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Masonry/construction worker",12
42,332,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Masonry/construction worker",12
42,333,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Masonry/construction worker",12
42,334,0,"OBC",3,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,3,"Farm labourer",3
42,335,0,"OBC",3,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,1,2,"Masonry/construction worker",12
42,336,0,"OBC",3,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Small business (shop, etc.)",1
42,337,0,"GENERAL",4,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Masonry/construction worker",12
42,338,1,"GENERAL",4,"Kuruba",404,"Owned",1,5,6,1,"Industrialist",11
42,339,0,"GENERAL",4,"Brahmin",102,"Owned",1,3,8,1,"Farm land-owner",2
42,340,0,"RELIGIOUS MINORITY",5,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Industrialist",11
42,341,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,3,1,1,"Industrialist",11
42,342,0,"RELIGIOUS MINORITY",5,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm labourer",3
42,343,0,"RELIGIOUS MINORITY",5,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Industrialist",11
42,344,0,"GENERAL",4,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,5,3,1,"Domestic help/cook/casual",15
42,345,0,"GENERAL",4,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,3,1,"Industrialist",11
42,346,0,"GENERAL",4,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,4,2,1,"Industrialist",11
42,347,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Rented",3,2,1,3,"Farm land-owner",2
42,348,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Owned",1,1,1,3,"Domestic help/cook/casual",15
42,349,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,1,1,2,"Farm labourer",3
42,350,0,"SCHEDULED CASTE",1,"Beda/Budga Jangam",211,"Owned",1,5,3,2,"Domestic help/cook/casual",15
42,351,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,3,2,3,"Industrialist",11
42,352,0,"SCHEDULED TRIBE",2,"Beda/Budga Jangam",211,"Owned",1,4,2,2,"Domestic help/cook/casual",15
42,353,0,"SCHEDULED CASTE",1,"OTHERS, SPECIFY",-333,"Owned",1,2,1,2,"Farm labourer",3
42,354,1,"GENERAL",4,"Brahmin",102,"Rented",3,5,4,1,"Small business (shop, etc.)",1
42,355,1,"GENERAL",4,"Brahmin",102,"Rented",3,5,4,1,"Government services (teacher, etc.)",8
42,356,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
42,357,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
42,358,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
42,359,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,2,3,1,"Farm land-owner",2
42,360,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm labourer",3
42,361,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Private services",9
42,362,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Rented",3,3,2,1,"Private services",9
42,363,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Industry/factory worker(brick making etc)",10
42,364,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,7,1,"Farm land-owner",2
42,365,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Farm land-owner",2
42,366,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,5,1,"Industry/factory worker(brick making etc)",10
42,367,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Rented",3,3,2,1,"Farm labourer",3
42,368,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,2,1,"Farm labourer",3
42,369,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,4,3,1,"Farm labourer",3
42,370,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,3,1,"Small business (shop, etc.)",1
42,371,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
42,372,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm labourer",3
42,373,1,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,4,1,"Small business (shop, etc.)",1
42,374,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,2,"Farm labourer",3
42,375,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,1,"Private services",9
42,376,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,5,5,1,"Farm land-owner",2
42,377,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,2,"Farm land-owner",2
42,378,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Industrialist",11
42,379,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,5,1,"Masonry/construction worker",12
42,380,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,4,1,"Farm labourer",3
42,381,1,"OBC",3,"Ganiga/Ganigaru",411,"Rented",3,3,3,1,"Industrialist",11
42,382,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Rented",3,3,3,1,"Government services (teacher, etc.)",8
42,383,0,"GENERAL",4,"Naik/Lambani/Banjara",205,"Given by government",5,4,1,3,"Domestic help/cook/casual",15
42,384,0,"OBC",3,"Naik/Lambani/Banjara",205,"Given by government",5,2,1,3,"Domestic help/cook/casual",15
42,385,0,"GENERAL",4,"Naik/Lambani/Banjara",205,"Owned",1,5,3,2,"Small business (shop, etc.)",1
42,386,1,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Small business (shop, etc.)",1
42,387,1,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,4,1,"Government services (teacher, etc.)",8
42,388,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,3,1,"Farm labourer",3
42,389,0,"GENERAL",4,"Kuruba",404,"Owned",1,4,2,1,"Farm labourer",3
42,390,0,"GENERAL",4,"Kuruba",404,"Owned",1,4,3,1,"Farm labourer",3
42,391,0,"GENERAL",4,"Kuruba",404,"Owned",1,4,3,1,"Farm labourer",3
42,392,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,1,1,"Farm labourer",3
42,393,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,4,1,"Industrialist",11
42,394,0,"GENERAL",4,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Rented",3,3,3,1,"Industrialist",11
42,395,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
42,396,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Rented",3,3,2,1,"Private services",9
42,397,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
42,398,0,"OBC",3,"Kuruba",404,"Owned",1,5,5,1,"Domestic help/cook/casual",15
42,399,0,"SCHEDULED CASTE",1,"Holaya/Holer",209,"Owned",1,4,3,1,"Farm land-owner",2
42,400,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,4,1,"Farm land-owner",2
42,401,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Small business (shop, etc.)",1
42,402,1,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Small business (shop, etc.)",1
42,403,0,"GENERAL",4,"Naidu/Baliga/Balajiga",402,"Owned",1,3,2,1,"Farm land-owner",2
42,404,0,"OBC",3,"Naidu/Baliga/Balajiga",402,"Owned",1,3,3,1,"Farm land-owner",2
42,405,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm labourer",3
42,406,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,3,1,"Farm labourer",3
42,407,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
42,408,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,101,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
43,102,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Private services",9
43,103,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
43,104,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm land-owner",2
43,105,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
43,106,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
43,107,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm land-owner",2
43,108,1,"GENERAL",4,"Vannikula/Vanniyar/Thigala",403,"Owned",1,3,3,1,"Farm labourer",3
43,109,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,3,3,1,"Domestic help/cook/casual",15
43,110,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,3,3,1,"Domestic help/cook/casual",15
43,111,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,3,1,"Industry/factory worker(brick making etc)",10
43,112,0,"GENERAL",4,"Vannikula/Vanniyar/Thigala",403,"Owned",1,3,2,1,"Farm land-owner",2
43,113,0,"OBC",3,"Shetty/Setty/Chetty",410,"Owned",1,3,2,1,"OTHERS, SPECIFY",-333
43,115,1,"GENERAL",4,"Lingayat",101,"Owned",1,3,3,1,"Private services",9
43,116,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,1,1,"Farm land-owner",2
43,117,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,1,1,"Farm labourer",3
43,118,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Government services (teacher, etc.)",8
43,119,1,"OBC",3,"Kumbara",409,"Owned",1,5,5,1,"Small business (shop, etc.)",1
43,120,0,"GENERAL",4,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,4,1,"Farm land-owner",2
43,121,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm land-owner",2
43,122,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,1,"Farm land-owner",2
43,123,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,2,1,"Farm land-owner",2
43,124,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,1,1,"Pensioner",17
43,125,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,5,1,"Farm land-owner",2
43,126,1,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,5,1,"OTHERS, SPECIFY",-333
43,127,0,"GENERAL",4,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,5,2,1,"Farm labourer",3
43,128,0,"GENERAL",4,"Sheikh/Memon/Bohra/Pathan/Mughal/Sayyid/Navayat (Muslim)",501,"Owned",1,4,2,1,"Farm labourer",3
43,129,1,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Industrialist",11
43,130,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm labourer",3
43,131,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm labourer",3
43,132,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,1,2,2,"Farm labourer",3
43,133,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm labourer",3
43,134,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,1,"Farm land-owner",2
43,135,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,3,"Farm labourer",3
43,137,1,"OBC",3,"Koraga",302,"Owned",1,5,4,1,"Street vendor/hawker",13
43,138,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,2,1,"Farm land-owner",2
43,139,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,2,1,"Farm land-owner",2
43,140,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,2,1,"Farm land-owner",2
43,141,0,"GENERAL",4,"Vannikula/Vanniyar/Thigala",403,"Owned",1,4,3,1,"Masonry/construction worker",12
43,142,0,"SCHEDULED CASTE",1,"Holaya/Holer",209,"Owned",1,1,1,3,"Farm labourer",3
43,143,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,1,3,"Farm labourer",3
43,144,0,"GENERAL",4,"Adi Karnataka",201,"Owned",1,1,1,2,"Farm labourer",3
43,146,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,2,"Farm land-owner",2
43,147,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,148,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"OTHERS, SPECIFY",-333
43,149,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,3,1,"Domestic help/cook/casual",15
43,150,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,1,"Farm labourer",3
43,151,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,5,1,"Government services (teacher, etc.)",8
43,152,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,1,"Farm land-owner",2
43,153,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,1,1,"OTHERS, SPECIFY",-333
43,154,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,3,"OTHERS, SPECIFY",-333
43,155,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,3,2,1,"Farm labourer",3
43,156,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,2,"Masonry/construction worker",12
43,158,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Rented",3,1,1,1,"OTHERS, SPECIFY",-333
43,159,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Domestic help/cook/casual",15
43,160,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,1,"OTHERS, SPECIFY",-333
43,161,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,1,"Housewife",16
43,162,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Farm labourer",3
43,163,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,3,"Masonry/construction worker",12
43,164,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,3,"OTHERS, SPECIFY",-333
43,165,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
43,166,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"Farm labourer",3
43,167,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"OTHERS, SPECIFY",-333
43,168,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,2,"OTHERS, SPECIFY",-333
43,169,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,3,"Dairy/cattle rearing",5
43,170,0,"GENERAL",4,"Adi Karnataka",201,"Owned",1,5,4,1,"Masonry/construction worker",12
43,171,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"OTHERS, SPECIFY",-333
43,172,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,1,"OTHERS, SPECIFY",-333
43,173,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,5,1,"Private services",9
43,174,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"OTHERS, SPECIFY",-333
43,175,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Given by government",5,1,2,2,"OTHERS, SPECIFY",-333
43,176,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Rented",3,4,2,3,"Domestic help/cook/casual",15
43,177,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,3,"Masonry/construction worker",12
43,178,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,2,"Farm labourer",3
43,179,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,2,"Masonry/construction worker",12
43,180,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,181,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,1,1,"Farm labourer",3
43,182,0,"SCHEDULED TRIBE",2,"Holaya/Holer",209,"Owned",1,5,4,1,"Farm labourer",3
43,183,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned, but shared",2,3,5,2,"Farm labourer",3
43,184,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"OTHERS, SPECIFY",-333
43,185,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned, but shared",2,5,4,1,"Farm land-owner",2
43,186,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned, but shared",2,5,4,1,"Farm land-owner",2
43,187,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,3,1,"Farm land-owner",2
43,188,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,2,"Farm labourer",3
43,189,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Industry/factory worker(brick making etc)",10
43,190,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,2,"Farm labourer",3
43,191,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
43,192,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Rented",3,1,2,1,"Farm labourer",3
43,193,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,194,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"Housewife",16
43,196,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,3,1,"Farm labourer",3
43,197,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,6,1,"Farm land-owner",2
43,198,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,3,1,"Farm labourer",3
43,199,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,3,1,"Private services",9
43,200,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,201,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,2,"Private services",9
43,202,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,3,"Masonry/construction worker",12
43,203,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,2,"Masonry/construction worker",12
43,205,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,1,"Government services (teacher, etc.)",8
43,206,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,4,1,"Farm labourer",3
43,207,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"Farm labourer",3
43,208,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,4,1,"Farm land-owner",2
43,209,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,1,"Farm labourer",3
43,210,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,211,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,3,1,"Masonry/construction worker",12
43,212,0,"OBC",3,"Vannikula/Vanniyar/Thigala",403,"Owned",1,5,4,1,"Dairy/cattle rearing",5
43,213,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,214,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,1,1,"Farm labourer",3
43,215,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,216,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,217,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,5,1,"Government services (teacher, etc.)",8
43,218,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Masonry/construction worker",12
43,219,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,1,"Farm land-owner",2
43,220,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,1,"Farm labourer",3
43,221,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
43,222,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,1,1,"Masonry/construction worker",12
43,223,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,2,"Farm labourer",3
43,224,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,1,"Farm labourer",3
43,225,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,2,1,"Farm labourer",3
43,226,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,1,2,"Masonry/construction worker",12
43,227,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
43,228,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Farm labourer",3
43,229,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,230,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,5,1,"Government services (teacher, etc.)",8
43,231,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,4,2,1,"Masonry/construction worker",12
43,232,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
43,233,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,1,3,"Masonry/construction worker",12
43,234,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,1,1,"Dairy/cattle rearing",5
43,235,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,2,1,"Domestic help/cook/casual",15
43,236,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,1,1,"Farm labourer",3
43,237,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Street vendor/hawker",13
43,238,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,1,1,"Farm labourer",3
43,239,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
43,240,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,1,2,3,"Dairy/cattle rearing",5
43,241,1,"SCHEDULED TRIBE",2,"OTHERS, SPECIFY",-333,"Owned",1,4,1,1,"Small business (shop, etc.)",1
43,242,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,4,1,1,"Farm labourer",3
43,243,0,"GENERAL",4,"Adi Karnataka",201,"Owned",1,-333,1,1,"Masonry/construction worker",12
43,245,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,5,1,"Government services (teacher, etc.)",8
43,246,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,4,1,"Government services (teacher, etc.)",8
